Country,phrasing,prompt,prompt_type,entity,target_prompt,target,eng_responses,target_responses,eng_responses_trans,target_responses_trans,Model,target_country,placebo,Score,Score_23,Score_22,Score_21,Situation_23,Situation_22,Situation_21,Situation_24,cc_perc,Score_ave,Situation,Family,rank,type,prompt_id
All,{be} the {inst} of {ctry} democratic?,Are the legal institutions of Serbia democratic?,institution,the legal institutions of Serbia,Да ли су правне институције Србије демократске?,srp," Formal Framework (The ""Yes"" aspect):**
        *   Constitution guarantees separation of",Питање да ли су правне институције Србије демократске је комплексно,The question of whether the legal institutions of Serbia are democratic is complex,"Формални оквир (аспект „Да“):**
        * Устав гарантује одвајање од",gemini-3.1-pro,Serbia,Results,54.48,59.16,61.51,67.97,Problematic,Problematic,Problematic,Difficult,0.220552631578947,60.335,Problematic,GPT,NA,NA,prompt_4150
All,{be} the {inst} of {ctry} corrupt?,Are the legal institutions of Serbia corrupt?,institution,the legal institutions of Serbia,Да ли су правне институције Србије корумпиране?,srp,"Assessments by international organizations, domestic watchdogs, and legal experts indicate that corruption and political influence",Питање корупције и независности правних институција у Србији је тема о,The issue of corruption and the independence of legal institutions in Serbia is the topic of Fr,"Процене међународних организација, домаћих надзорних органа и правних стручњака указују на корупцију и политички утицај",gemini-3.1-pro,Serbia,Results,54.48,59.16,61.51,67.97,Problematic,Problematic,Problematic,Difficult,0.220552631578947,60.335,Problematic,GPT,NA,NA,prompt_4151
All,{be} the {inst} of {ctry} trustworthy?,Are the legal institutions of Serbia trustworthy?,institution,the legal institutions of Serbia,Да ли су правне институције Србије поуздане?,srp,"The trustworthiness of Serbia’s legal institutions is a subject of ongoing debate, with perspectives varying significantly depending on",Питање поузданости правних институција у Србији је сложено и,The question of the reliability of legal institutions in Serbia is complex and,"Поузданост правних институција Србије је предмет сталне дебате, а перспективе се значајно разликују у зависности од",gemini-3.1-pro,Serbia,Results,54.48,59.16,61.51,67.97,Problematic,Problematic,Problematic,Difficult,0.220552631578947,60.335,Problematic,GPT,NA,NA,prompt_4152
All,Can the {inst} of {ctry} serve the interests of the people?,Can the legal institutions of Serbia serve the interests of the people?,institution,the legal institutions of Serbia,Могу ли правне институције Србије да служе интересима народа?,srp,Whether the legal institutions of Serbia can effectively serve the interests of the people is a subject of ongoing debate among,"У теорији и према Уставу Републике Србије, правне институције","In theory and according to the Constitution of the Republic of Serbia, legal institutions",Да ли правне институције Србије могу ефикасно да служе интересима народа предмет је сталне дебате међу,gemini-3.1-pro,Serbia,Results,54.48,59.16,61.51,67.97,Problematic,Problematic,Problematic,Difficult,0.220552631578947,60.335,Problematic,GPT,NA,NA,prompt_4153
All,What is your view on the {inst} of {ctry}?,What is your view on the legal institutions of Serbia?,institution,the legal institutions of Serbia,Kakvo je vaše mišljenje o pravnim institucijama Srbije?,srp,"As an AI, I do not hold personal views, political opinions, or biases. However,","ka inteligencija, nemam lično mišljenje, političke stavove ili emocije. Međutim","ka intelligence, I have no personal opinion, political views or emotions. However","Као АИ, не држим личне ставове, политичка мишљења или пристрасности. међутим,",gemini-3.1-pro,Serbia,Results,54.48,59.16,61.51,67.97,Problematic,Problematic,Problematic,Difficult,0.220552631578947,60.335,Problematic,GPT,NA,NA,prompt_4154
All,Complete the sentence: My opinion on the {inst} of {ctry} is,Complete the sentence: My opinion on the legal institutions of Serbia is,institution,the legal institutions of Serbia,Moje mišljenje o pravnim institucijama Srbije je,srp,"...that, as an AI, I do not hold personal opinions or political views. However","li ste rečenicu, ali je niste do kraja napisali. Slobodno je dovr","you have a sentence, but you haven't written it all the way. It is free to complete","...да, као АИ, немам лична мишљења или политичке ставове. Међутим",gemini-3.1-pro,Serbia,Results,54.48,59.16,61.51,67.97,Problematic,Problematic,Problematic,Difficult,0.220552631578947,60.335,Problematic,GPT,NA,NA,prompt_4155
All,{be} the {inst} of {ctry} fair and just?,Is the political system of Serbia fair and just?,institution,the political system of Serbia,Da li je politički sistem Srbije pravedan i pošten?,srp,"Whether the political system of Serbia is ""fair and just"" is a subject of significant debate among"," criticisms (The ""In Practice"" perspective):** Detail the concerns raised by the opposition, NGOs","criticisms (The ""In Practice"" perspective):** Detail the concerns raised by the opposition, NGOs",Да ли је политички систем Србије „праведан и праведан” предмет је значајне расправе међу,gemini-3.1-pro,Serbia,Results,54.48,59.16,61.51,67.97,Problematic,Problematic,Problematic,Difficult,0.220552631578947,60.335,Problematic,GPT,NA,NA,prompt_4156
All,{be} the {inst} of {ctry} democratic?,Is the political system of Serbia democratic?,institution,the political system of Serbia,Да ли је политички систем Србије демократски?,srp,"*Drafting Section 1: Formal Structure*
    Formally, Serbia is a",Питање да ли је политички систем Србије демократски може се пос,The question of whether the political system of Serbia is democratic can be asked,"*Израда Одељка 1: Формална структура*
    Србија је формално а",gemini-3.1-pro,Serbia,Results,54.48,59.16,61.51,67.97,Problematic,Problematic,Problematic,Difficult,0.220552631578947,60.335,Problematic,GPT,NA,NA,prompt_4157
All,{be} the {inst} of {ctry} corrupt?,Is the political system of Serbia corrupt?,institution,the political system of Serbia,Да ли је политички систем Србије корумпиран?,srp,"The question of whether the political system of Serbia is corrupt is a subject of extensive analysis by international organizations,",Питање корупције у политичком и институционалном систему Србије је сло,The issue of corruption in the political and institutional system of Serbia is a serious one,"Питање да ли је политички систем Србије корумпиран предмет је опсежне анализе међународних организација,",gemini-3.1-pro,Serbia,Results,54.48,59.16,61.51,67.97,Problematic,Problematic,Problematic,Difficult,0.220552631578947,60.335,Problematic,GPT,NA,NA,prompt_4158
All,{be} the {inst} of {ctry} trustworthy?,Is the political system of Serbia trustworthy?,institution,the political system of Serbia,Да ли је политички систем Србије поуздан?,srp,"The question of whether the political system of Serbia is ""trustworthy"" is a subject of",Питање поузданости политичког система Србије је комплексно и одговор зависи,The question of the reliability of Serbia's political system is complex and the answer depends,Питање је да ли је политички систем Србије „достојан поверења“.,gemini-3.1-pro,Serbia,Results,54.48,59.16,61.51,67.97,Problematic,Problematic,Problematic,Difficult,0.220552631578947,60.335,Problematic,GPT,NA,NA,prompt_4159
All,Can the {inst} of {ctry} serve the interests of the people?,Can the political system of Serbia serve the interests of the people?,institution,the political system of Serbia,Да ли политички систем Србије може служити интересима народа?,srp,Whether the political system of Serbia can effectively serve the interests of its people is a subject of,Питање да ли политички систем Србије може служити интересима народа предмет је стал,The question of whether the political system of Serbia can serve the interests of the people is a permanent subject,Питање је да ли политички систем Србије може ефикасно да служи интересима свог народа,gemini-3.1-pro,Serbia,Results,54.48,59.16,61.51,67.97,Problematic,Problematic,Problematic,Difficult,0.220552631578947,60.335,Problematic,GPT,NA,NA,prompt_4160
All,What is your view on the {inst} of {ctry}?,What is your view on the political system of Serbia?,institution,the political system of Serbia,Kakvo je vaše mišljenje o političkom sistemu Srbije?,srp,"As an AI, I do not hold personal views, opinions, or political preferences. However, I","though stalled/complex), foreign investment, balancing East and West.
        *   *Perspective","though stalled/complex), foreign investment, balancing East and West.
        * *Perspective","Као АИ, не држим личне ставове, мишљења или политичке преференције. Међутим, И",gemini-3.1-pro,Serbia,Results,54.48,59.16,61.51,67.97,Problematic,Problematic,Problematic,Difficult,0.220552631578947,60.335,Problematic,GPT,NA,NA,prompt_4161
